time,open,high,low,close,RSI
1966-09-07,76.959999,77.260002,75.769997,76.370003,17.289642660812007
1966-09-08,76.370003,76.949997,75.029999,76.050003,11.049553221667992
1966-09-09,76.050003,76.940002,75.43,76.290001,42.29122626126997
1966-09-12,76.470001,78.339996,76.470001,77.910004,89.94899738104795
1966-09-13,77.910004,79.160004,77.660004,78.32,92.91189103139696
1966-09-14,78.32,79.43,77.730003,79.129997,96.72569998324875
1966-09-15,79.129997,80.599998,78.870003,80.080002,98.55255316435071
1966-09-16,80.080002,80.809998,79.330002,79.989998,89.12987439877723
1966-09-19,79.989998,80.5,79.019997,79.589996,48.18249368955614
1966-09-20,79.589996,79.900002,78.57,79.040001,21.287975516345327
1966-09-21,79.040001,79.150002,77.519997,77.709999,5.75414226941183
1966-09-22,77.709999,78.410004,76.809998,77.940002,24.746615257476307
1966-09-23,77.940002,78.43,77.150002,77.669998,16.798595825122703
1966-09-26,77.669998,78.339996,76.879997,77.860001,42.69978160642897
1966-09-27,77.860001,79.099998,77.559998,78.099998,67.92487227765093
1966-09-28,78.099998,78.360001,76.699997,77.110001,14.664564016883844
1966-09-29,77.110001,77.279999,75.849998,76.309998,6.467993723140822
1966-09-30,76.309998,77.089996,75.449997,76.559998,30.682858398129085
1966-10-03,76.559998,76.980003,74.709999,74.900002,6.913508227217761
1966-10-04,74.900002,75.760002,73.910004,75.099998,21.55629830357192
1966-10-05,75.099998,76.099998,74.309998,74.690002,13.104537743501226
1966-10-06,74.690002,75.089996,73.470001,74.050003,5.89216942069919
1966-10-07,74.050003,74.669998,72.769997,73.199997,2.393305599377655
1966-10-10,73.199997,74.970001,72.279999,74.529999,65.85129721269541
1966-10-11,74.529999,76.199997,74.220001,74.910004,75.10143261521154
1966-10-12,74.910004,77.260002,74.370003,77.040001,93.83186097281302
1966-10-13,77.040001,78.449997,76.220001,76.889999,84.84238694122801
1966-10-14,76.889999,77.800003,76.010002,76.599998,61.90892354327343
1966-10-17,76.599998,78.410004,76.480003,77.470001,85.47162456570159
1966-10-18,77.470001,79.080002,77.349998,78.68,94.65998917947503
1966-10-19,78.68,79.339996,77.540001,78.050003,57.073115075972495
1966-10-20,78.050003,78.959999,77.260002,77.839996,45.12689531738926
1966-10-21,77.839996,78.620003,77.160004,78.190002,67.67803185272714
1966-10-24,78.190002,79.199997,77.730003,78.419998,79.01323300713139
1966-10-25,78.419998,79.220001,77.559998,78.900002,91.48200150574637
1966-10-26,78.900002,80.290001,78.699997,79.580002,96.82559956203936
1966-10-27,79.580002,80.720001,79.279999,80.230003,98.55663779645604
1966-10-28,80.230003,80.910004,79.489998,80.239998,98.58044432921821
1966-10-31,80.239998,80.82,79.339996,80.199997,87.08367976636168
1966-11-01,80.199997,81.18,79.790001,80.809998,97.16556150129192
1966-11-02,80.809998,81.68,80.300003,80.879997,97.59618280937403
1966-11-03,80.879997,81.349998,79.980003,80.559998,40.85160425513397
1966-11-04,80.559998,81.209999,79.639999,80.809998,69.00750637351165
1966-11-07,80.809998,81.480003,80.160004,80.730003,52.894123362161956
1966-11-09,80.730003,81.900002,80.459999,81.379997,90.17523883933764
1966-11-10,81.379997,82.43,81,81.889999,95.617773233083
1966-11-11,81.889999,82.360001,81.269997,81.940002,96.04715459386895
1966-11-14,81.940002,82.18,80.809998,81.370003,29.700448019844373
1966-11-15,81.370003,82.07,80.82,81.690002,60.40806508146787
1966-11-16,81.690002,83.010002,81.550003,82.370003,86.13948706769337
1966-11-17,82.370003,82.800003,81.239998,81.800003,41.22368441786968
1966-11-18,81.800003,82.050003,80.790001,81.260002,20.736505530660736
1966-11-21,81.089996,81.089996,79.510002,80.089996,6.575566535708731
1966-11-22,80.089996,80.32,78.889999,79.669998,4.4122979604954224
1966-11-23,79.669998,80.849998,79.389999,80.209999,48.21815178957431
1966-11-25,80.209999,81.370003,79.830002,80.849998,75.17990993452321
1966-11-28,80.849998,81.379997,79.959999,80.709999,61.23159178540641
1966-11-29,80.709999,81.160004,79.940002,80.419998,34.6206647679133
1966-11-30,80.419998,80.900002,79.620003,80.449997,40.014162030017715
1966-12-01,80.449997,81.040001,79.660004,80.080002,13.184550936725017
1966-12-02,80.080002,81.290001,79.489998,80.129997,26.50241125401915
1966-12-05,80.129997,80.809998,79.599998,80.239998,56.12221560468521
1966-12-06,80.239998,81.290001,79.949997,80.839996,91.86898840024844
1966-12-07,80.839996,82.190002,80.589996,81.720001,97.60131412682881
1966-12-08,81.720001,82.720001,81.339996,82.050003,98.43094621148875
1966-12-09,82.050003,82.68,81.330002,82.139999,98.67996602419466
1966-12-12,82.139999,83.540001,81.940002,83,99.67270846460276
1966-12-13,83,83.879997,82.279999,82.730003,67.70246525027437
1966-12-14,82.730003,83.349998,81.970001,82.639999,55.775136489090535
1966-12-15,82.639999,82.889999,81.199997,81.639999,11.348460046169166
1966-12-16,81.639999,82.209999,80.940002,81.580002,10.358412782874211
1966-12-19,81.580002,82.059998,80.559998,81.269997,5.447362204392135
1966-12-20,81.269997,81.690002,80.309998,80.959999,2.7960956095295586
1966-12-21,80.959999,81.910004,80.419998,81.379997,58.08044134636028
1966-12-22,81.379997,82.339996,81,81.690002,77.21261769188686
1966-12-23,81.690002,82.220001,80.970001,81.470001,46.85831361630948
1966-12-27,81.470001,81.839996,80.550003,81,17.48629164782055
1966-12-28,81,81.669998,80.290001,80.610001,8.570619283996976
1966-12-29,80.610001,81.080002,79.839996,80.370003,5.266047081352696
1966-12-30,80.370003,81.139999,79.660004,80.330002,4.666299049687794
1967-01-03,80.330002,81.610001,79.589996,80.379997,25.79235640983319
1967-01-04,80.379997,81.010002,79.43,80.550003,70.40090554101752
1967-01-05,80.550003,81.93,80.5,81.599998,96.48693955999543
1967-01-06,81.599998,82.790001,81.32,82.18,98.22001654107682
1967-01-09,82.18,83.309998,81.779999,82.809998,99.14080886992332
1967-01-10,82.809998,83.540001,82.220001,82.809998,99.14080886992332
1967-01-11,82.809998,83.919998,81.370003,83.470001,99.72877066850862
1967-01-12,83.470001,84.800003,83.110001,83.910004,99.8581754716515
1967-01-13,83.910004,84.900002,83.099998,84.529999,99.93950879544924
1967-01-16,84.529999,85.279999,83.730003,84.309998,71.03072204035382
1967-01-17,84.309998,85.809998,84.029999,85.239998,91.59232350531457
1967-01-18,85.239998,86.360001,84.900002,85.790001,95.42941983591601
1967-01-19,85.790001,86.610001,85.169998,85.82,95.64617497169345
1967-01-20,85.82,86.470001,85.07,86.07,97.56827442361765
1967-01-23,86.07,88.169998,85.639999,86.389999,98.8584355151976
1967-01-24,86.389999,87,85.290001,86.510002,99.18338733140838
1967-01-25,86.510002,87.019997,85.470001,85.849998,24.008700244408345
1967-01-26,85.849998,86.660004,84.870003,85.809998,21.98859672021517
1967-01-27,85.809998,86.760002,85.339996,86.160004,68.44816166359674
1967-01-30,86.160004,87.349998,85.839996,86.660004,88.3207851948051
1967-01-31,86.660004,87.459999,86.059998,86.610001,78.43933890221751
1967-02-01,86.610001,87.040001,85.68,86.43,43.444622724488895
1967-02-02,86.43,87.309998,85.870003,86.730003,77.26079675116473
1967-02-03,86.730003,87.970001,86.510002,87.360001,93.52394545118868
1967-02-06,87.360001,87.980003,86.610001,87.18,66.39067177653196
1967-02-07,87.18,87.519997,86.480003,86.949997,38.12430876619496
1967-02-08,86.949997,88.25,86.639999,87.720001,83.93133618661537
1967-02-09,87.720001,88.57,86.989998,87.360001,49.59801310176266
1967-02-10,87.360001,88.190002,86.790001,87.629997,68.76402066158148
1967-02-13,87.629997,88.190002,86.949997,87.580002,60.2756362420198
1967-02-14,87.580002,88.739998,87.150002,88.169998,89.84942405377393
1967-02-15,88.169998,89,87.620003,88.269997,91.89486460606726
1967-02-16,88.269997,88.800003,87.43,87.860001,34.64618098195412
1967-02-17,87.860001,88.400002,87.25,87.889999,40.10625360125059
1967-02-20,87.889999,88.129997,86.650002,87.400002,10.754232967692687
1967-02-21,87.400002,88.010002,86.800003,87.339996,9.119559473821653
1967-02-23,87.339996,88,86.639999,87.449997,41.64203861836365
1967-02-24,87.449997,88.160004,86.760002,87.410004,33.043626286146605
1967-02-27,87.410004,87.610001,85.68,86.459999,3.0568337927795
1967-02-28,86.459999,87.260002,85.610001,86.779999,39.83764079904265
1967-03-01,86.779999,88.360001,86.669998,87.68,80.8043140923071
1967-03-02,87.68,88.849998,87.389999,88.160004,88.88067937818141
1967-03-03,88.160004,89,87.510002,88.290001,90.9443888329165
1967-03-06,88.290001,89.080002,87.459999,88.099998,58.957763411998194
1967-03-07,88.099998,88.739998,87.339996,88.160004,66.41815022128344
1967-03-08,88.160004,89.099998,87.690002,88.269997,79.84758602135685
1967-03-09,88.269997,89.040001,87.699997,88.529999,93.02824272051338
1967-03-10,88.529999,90.370003,88.459999,88.889999,97.52000434452194
1967-03-13,88.889999,89.410004,87.93,88.43,36.84882335891759
1967-03-14,88.43,89.07,87.580002,88.349998,30.293276352542037
1967-03-15,88.349998,89.599998,88,89.190002,85.28122405749215
1967-03-16,89.190002,90.660004,89.089996,90.089996,94.52908320078102
1967-03-17,90.089996,90.839996,89.389999,90.25,95.52811885076832
1967-03-20,90.25,90.870003,89.349998,90.199997,85.74201584504885
1967-03-21,90.199997,91.050003,89.519997,90,47.12457845961116
1967-03-22,90,90.699997,89.169998,90.25,75.12908873455874
1967-03-23,90.25,91.510002,90.040001,90.940002,93.6611633104627
1967-03-27,90.940002,91.720001,90.190002,90.870003,81.36077308205299
1967-03-28,90.870003,91.620003,90.230003,90.910004,83.79332575667785
1967-03-29,90.910004,91.449997,90.169998,90.730003,38.533787412306225
1967-03-30,90.730003,91.32,90.059998,90.699997,32.653556687683036
1967-03-31,90.699997,91.150002,89.75,90.199997,5.365684236983597
1967-04-03,90.199997,90.370003,88.760002,89.239998,1.2748115909621447
1967-04-04,89.239998,89.93,88.449997,89.220001,1.2355668770932624
1967-04-05,89.220001,90.309998,88.919998,89.790001,64.15073829639014
1967-04-06,89.790001,90.739998,89.440002,89.940002,73.1521964141402
1967-04-07,89.940002,90.599998,88.959999,89.360001,24.866749623021022
1967-04-10,89.32,89.32,87.860001,88.239998,7.0062343623215355
1967-04-11,88.239998,89.339996,87.919998,88.879997,48.928443556173555
1967-04-12,88.879997,89.540001,88.360001,88.779999,42.886789218088225
1967-04-13,88.779999,89.860001,88.489998,89.459999,78.68395663770944
1967-04-14,89.459999,91.080002,89.260002,90.43,92.35478753285396
1967-04-17,90.43,91.779999,90.18,91.07,95.85917876750892
1967-04-18,91.07,92.309998,90.699997,91.860001,98.05743009705617
1967-04-19,91.860001,92.730003,91.25,91.940002,98.24601797416614
1967-04-20,91.940002,92.610001,91.209999,92.110001,98.75832139911107
1967-04-21,92.110001,92.900002,91.480003,92.300003,99.24878595041935
1967-04-24,92.300003,93.449997,91.779999,92.620003,99.6776619753833
1967-04-25,92.620003,93.57,92.010002,93.110001,99.8827182098988
1967-04-26,93.110001,93.989998,92.440002,93.019997,80.96191003803864
1967-04-27,93.019997,94.25,92.410004,93.809998,95.59854640253175
1967-04-28,93.809998,94.769997,93.330002,94.010002,96.83183912964324
1967-05-01,94.010002,94.599998,93.080002,93.839996,65.588701638101
1967-05-02,93.839996,94.419998,93.059998,93.669998,39.86484437611469
1967-05-03,93.669998,94.480003,92.940002,93.910004,71.46513794183531
1967-05-04,93.910004,94.919998,93.410004,94.32,89.79204143532303
1967-05-05,94.32,95.139999,93.639999,94.440002,92.58125897056185
1967-05-08,94.440002,95.220001,93.709999,94.580002,95.46960452653403
1967-05-09,94.580002,95.25,93.279999,93.599998,14.799984599904178
1967-05-10,93.599998,94.040001,92.510002,93.349998,10.341619732810784
1967-05-11,93.349998,94.370003,92.900002,93.75,54.348549753934634
1967-05-12,93.75,94.449997,92.940002,93.480003,32.68872504622418
1967-05-15,93.480003,93.75,92.269997,92.709999,9.986884909991545
1967-05-16,92.709999,93.849998,92.190002,93.139999,49.30708984204156
1967-05-17,93.139999,93.75,92.339996,92.779999,28.47763395626143
1967-05-18,92.779999,93.300003,91.980003,92.529999,17.947406417257298
1967-05-19,92.529999,92.860001,91.400002,92.07,7.602393153012628
1967-05-22,92.07,92.400002,90.830002,91.669998,3.796537470692556
1967-05-23,91.669998,92.07,90.580002,91.230003,1.8067305151804334
1967-05-24,91.230003,91.360001,89.68,90.18,0.5159913657687554
1967-05-25,90.18,91.839996,90.040001,91.190002,58.10105663467076
1967-05-26,91.190002,91.699997,90.339996,90.980003,46.829140219570355
1967-05-29,90.980003,91.220001,89.919998,90.489998,24.577427796514712
1967-05-31,90.389999,90.389999,88.709999,89.080002,6.580997764052853
1967-06-01,89.080002,90.760002,88.809998,90.230003,57.429011937461205
1967-06-02,90.230003,90.900002,89.269997,89.790001,40.54261599239834
1967-06-05,89.559998,89.559998,87.190002,88.43,14.38859249389833
1967-06-06,88.480003,90.589996,88.480003,90.230003,68.38128358607443
1967-06-07,90.230003,91.75,89.919998,90.910004,78.58546710614023
1967-06-08,90.910004,91.779999,90.239998,91.400002,85.38359515385272
1967-06-09,91.400002,92.260002,90.769997,91.559998,87.89343728079052
1967-06-12,91.559998,92.660004,91.120003,92.040001,94.03710574046478
1967-06-13,92.040001,93.269997,91.650002,92.620003,97.32169980207225
1967-06-14,92.620003,93.209999,91.809998,92.400002,68.63896856474287
1967-06-15,92.400002,93.260002,91.760002,92.489998,74.73173792445729
1967-06-16,92.489998,93.279999,91.980003,92.540001,79.2182544642701
1967-06-19,92.510002,92.510002,92.510002,92.510002,65.30520286389935
1967-06-20,92.480003,92.480003,92.480003,92.480003,48.329162705640854
1967-06-21,92.199997,92.199997,92.199997,92.199997,8.257651573131369
1967-06-22,91.970001,91.970001,91.970001,91.970001,3.4958923058135554
1967-06-23,92,92,92,92,16.114571503962637
1967-06-26,91.639999,91.639999,91.639999,91.639999,3.894003701948975
1967-06-27,91.300003,91.300003,91.300003,91.300003,1.6008712846324045
1967-06-28,91.309998,91.309998,91.309998,91.309998,4.893787252798944
1967-06-29,90.849998,90.849998,90.849998,90.849998,1.1993665352213867
1967-06-30,90.639999,90.639999,90.639999,90.639999,0.7099901692273249
1967-07-03,90.639999,91.32,90.120003,90.910004,51.5479319116288
1967-07-05,90.910004,91.910004,90.559998,91.360001,82.0990287822072
1967-07-06,91.360001,92.029999,90.639999,91.32,73.82342131732287
1967-07-07,91.32,92.279999,90.760002,91.690002,90.8625871500222
1967-07-10,91.690002,92.800003,91.110001,92.050003,95.96880264045771
1967-07-11,92.050003,93.160004,91.580002,92.480003,98.27355298682797
1967-07-12,92.480003,93.099998,91.620003,92.400002,81.03439080837268
1967-07-13,92.400002,93.169998,91.82,92.419998,82.56342885425686
1967-07-14,92.419998,93.349998,91.870003,92.739998,95.13000410035019
1967-07-17,92.739998,93.529999,92.099998,92.75,95.3399527277716
1967-07-18,92.75,94.050003,92.300003,93.5,99.37577248338785
1967-07-19,93.5,94.400002,92.830002,93.650002,99.53638096606595
1967-07-20,93.650002,94.489998,93.010002,93.849998,99.7250327190594
1967-07-21,93.849998,94.919998,93.239998,94.040001,99.84492800467886
1967-07-24,94.040001,94.68,92.910004,93.730003,41.2102376541029
1967-07-25,93.730003,94.559998,93.029999,93.239998,14.426715014950844
1967-07-26,93.239998,94.709999,93.120003,94.059998,73.04976755619411
1967-07-27,94.059998,95.190002,93.510002,94.349998,81.84627286649766
1967-07-28,94.349998,95.230003,93.769997,94.489998,86.19638555716597
1967-07-31,94.489998,95.510002,94.010002,94.75,92.69668517633217
1967-08-01,94.75,95.839996,94.199997,95.370003,97.74997782865431
1967-08-02,95.370003,96.639999,95.029999,95.779999,98.8251172421252
1967-08-03,95.779999,96.360001,94.419998,95.660004,77.22525962271615
1967-08-04,95.660004,96.540001,95.150002,95.830002,85.93535589054564
1967-08-07,95.830002,96.43,95.019997,95.580002,40.442968060346075
1967-08-08,95.580002,96.279999,95.040001,95.690002,59.370411259050975
1967-08-09,95.690002,96.470001,95.110001,95.779999,73.27044758114643
1967-08-10,95.779999,96.669998,95.050003,95.529999,25.259501814114643
1967-08-11,95.529999,95.980003,94.620003,95.150002,8.442447325546595
1967-08-14,95.150002,95.400002,94.019997,94.639999,3.029120450756281
1967-08-15,94.639999,95.540001,94.18,94.769997,26.918185363028968
1967-08-16,94.769997,95.150002,93.93,94.550003,14.678908788877393
1967-08-17,94.550003,95.330002,94.110001,94.629997,35.88080131248853
1967-08-18,94.629997,95.400002,94.160004,94.779999,66.81097479767519
1967-08-21,94.779999,95.220001,93.790001,94.25,15.153984352920972
1967-08-22,94.25,94.720001,93.349998,93.739998,6.090786228592876
1967-08-23,93.739998,94.150002,92.769997,93.610001,4.667655286930156
1967-08-24,93.610001,94.279999,92.769997,93.089996,1.6267655911021137
1967-08-25,93.089996,93.379997,92.040001,92.699997,0.8227581630141572
1967-08-28,92.699997,93.309998,92.010002,92.639999,0.7141575251633441
1967-08-29,92.639999,93.580002,92.169998,92.879997,51.709055110139644
1967-08-30,92.879997,93.669998,92.43,93.07,73.3676896424382
1967-08-31,93.07,94.190002,92.839996,93.639999,92.78447024160614
1967-09-01,93.639999,94.209999,93,93.68,93.4542815168026
1967-09-05,93.68,94.699997,93.360001,94.209999,98.10812219468494
1967-09-06,94.209999,95.059998,93.720001,94.389999,98.72422742968486
1967-09-07,94.389999,94.949997,93.699997,94.330002,81.11467643630783
1967-09-08,94.330002,95.040001,93.699997,94.360001,83.9734056613875
1967-09-11,94.360001,95.260002,93.879997,94.540001,94.30982345848271
1967-09-12,94.540001,95.480003,94.010002,94.989998,98.65313264520384
1967-09-13,94.989998,96.620003,94.800003,95.989998,99.69336868073688
1967-09-14,95.989998,97.400002,95.589996,96.199997,99.76847182748325
1967-09-15,96.199997,96.940002,95.470001,96.269997,99.80097077414845
1967-09-18,96.269997,97.309998,95.730003,96.529999,99.902567296107
1967-09-19,96.529999,97.349998,95.839996,96.169998,41.39193840467897
1967-09-20,96.169998,96.839996,95.389999,96.129997,36.62506461131747
1967-09-21,96.129997,97.5,95.669998,96.75,86.13246437802546
1967-09-22,96.75,97.610001,96.110001,97,91.49222047935925
1967-09-25,97,98.309998,96.739998,97.589996,96.9875988325897
1967-09-26,97.589996,98.199997,96.400002,96.760002,34.42518298026461
1967-09-27,96.760002,97.540001,96,96.790001,37.346665639033326
1967-09-28,96.790001,97.589996,96.190002,96.790001,37.346665639033326
1967-09-29,96.790001,97.370003,96.059998,96.709999,25.315517156057055
1967-10-02,96.709999,97.25,95.82,96.32,6.113596510673048
1967-10-03,96.32,97.230003,95.75,96.650002,58.88726634589143
1967-10-04,96.650002,97.470001,95.940002,96.43,33.660047656810036
1967-10-05,96.43,97.25,95.889999,96.669998,65.7099643082681
1967-10-06,96.669998,97.830002,96.339996,97.260002,89.8410671083918
1967-10-09,97.260002,98.25,96.699997,97.510002,93.63627562657081
1967-10-10,97.510002,98.150002,96.379997,96.839996,31.186883877626656
1967-10-11,96.839996,97.339996,95.699997,96.370003,16.11160094887343
1967-10-12,96.370003,96.699997,95.32,95.75,7.080965017397659
1967-10-13,95.75,96.690002,95.160004,96,36.0069731250087
1967-10-16,96,96.550003,94.849998,95.25,12.555519825214077
1967-10-17,95.25,95.919998,94.190002,95,8.754359029147778
1967-10-18,95,95.82,94.339996,95.25,43.16670964639937
1967-10-19,95.25,96.459999,94.860001,95.43,63.16895487937308
1967-10-20,95.43,96.120003,94.620003,95.379997,52.837295510675744
1967-10-23,95.379997,95.690002,93.919998,94.959999,14.099110746648392
1967-10-24,94.959999,95.980003,94.050003,94.419998,4.886564660554427
1967-10-25,94.419998,95.18,93.470001,94.519997,23.41926042685577
1967-10-26,94.519997,95.559998,93.989998,94.940002,70.95652158422088
1967-10-27,94.940002,95.790001,94.309998,94.959999,72.5774464167057
1967-10-30,94.959999,95.669998,94.139999,94.790001,37.24009530279938
1967-10-31,94.790001,95.25,93.290001,93.300003,3.905615657186331
1967-11-01,93.300003,94.209999,92.449997,92.709999,2.2854620832287935
1967-11-02,92.709999,93.690002,91.849998,92.339996,1.5033049000635827
1967-11-03,92.339996,92.900002,91.330002,91.779999,0.7383872715343784
1967-11-06,91.779999,92.230003,90.389999,91.480003,0.477869766239877
1967-11-08,91.480003,93.07,90.800003,91.139999,0.265520891322808
1967-11-09,91.139999,92.25,90.610001,91.589996,54.17119780477901
1967-11-10,91.589996,92.839996,91.290001,92.209999,81.59021959058562
1967-11-13,92.209999,93.230003,91.459999,91.970001,55.76195327890725
1967-11-14,91.970001,92.489998,90.809998,91.389999,22.03975798333299
1967-11-15,91.389999,92.25,90.440002,91.760002,55.99406467219472
1967-11-16,91.760002,93.279999,91.5,92.599998,85.22067063562096
1967-11-17,92.599998,93.620003,92.019997,92.82,89.03524096729822
1967-11-20,92.379997,92.379997,90.089996,91.650002,23.772944109508288
1967-11-21,91.650002,93.709999,91.639999,93.099998,72.93862089736277
1967-11-22,93.099998,94.410004,92.699997,93.650002,81.82955619537032
1967-11-24,93.650002,94.459999,92.739998,93.900002,86.00849575044708
1967-11-27,93.900002,94.800003,93.32,94.169998,90.65214807397345
1967-11-28,94.169998,95.080002,93.57,94.489998,94.76813751320998
1967-11-29,94.489998,95.510002,93.849998,94.470001,89.82498031160097
1967-11-30,94.470001,94.940002,93.489998,94,26.021756790900255
1967-12-01,94,94.949997,93.410004,94.5,70.54169132236784
1967-12-04,94.5,95.68,94.089996,95.099998,87.94820889270163
1967-12-05,95.099998,96.269997,94.519997,95.230003,90.40509494284986
1967-12-06,95.230003,96.160004,94.099998,95.639999,95.80243841017005
1967-12-07,95.639999,96.669998,95.040001,95.529999,73.5898034981758
1967-12-08,95.529999,96.25,94.779999,95.419998,50.27581496790395
1967-12-11,95.419998,95.989998,94.5,95.120003,18.429481701563205
1967-12-12,95.120003,95.779999,94.339996,95.010002,12.58389584138257
1967-12-13,95.010002,96,94.580002,95.339996,69.88837281065449
1967-12-14,95.339996,96.349998,94.849998,95.470001,80.14416587430307
1967-12-15,95.470001,96.199997,94.510002,95.029999,24.245915977681776
1967-12-18,95.029999,95.879997,94.169998,94.769997,13.29062750605992
1967-12-19,94.769997,95.410004,94,94.629997,8.940322211853342
1967-12-20,94.629997,95.75,94.169998,95.150002,73.46400319231698
1967-12-21,95.150002,96.25,94.690002,95.379997,83.68829528129638
1967-12-22,95.379997,96.110001,94.610001,95.199997,52.20437299422491
1967-12-26,95.199997,96.019997,94.610001,95.260002,61.7886864370349
1967-12-27,95.260002,96.419998,94.82,95.910004,92.85021837343763
1967-12-28,95.910004,96.650002,94.910004,95.889999,88.42572652895376
1967-12-29,95.889999,96.900002,95.849998,96.470001,96.92429656722996
1968-01-02,96.470001,97.330002,95.309998,96.110001,50.705969888801455
1968-01-03,96.110001,96.949997,95.040001,95.669998,23.41384263042127
1968-01-04,95.669998,96.230003,94.309998,95.360001,13.315268327979197
1968-01-05,95.360001,96.660004,94.970001,95.940002,66.83757857913412
1968-01-08,95.940002,97.400002,95.540001,96.620003,86.45205042012333
1968-01-09,96.620003,97.839996,95.889999,96.5,71.52139397566651
1968-01-10,96.5,97.260002,95.660004,96.519997,73.07135522598226
1968-01-11,96.519997,97.82,95.879997,96.620003,82.56333413400586
1968-01-12,96.620003,97.440002,95.870003,96.720001,89.7727141116714
1968-01-15,96.720001,97.459999,95.849998,96.419998,25.790531868687722
1968-01-16,96.419998,96.910004,95.32,95.82,6.697423295455607
1968-01-17,95.82,96.410004,94.779999,95.639999,4.637485785393977
1968-01-18,95.639999,96.660004,95.010002,95.559998,3.6418169680193984
1968-01-19,95.559998,96.220001,94.599998,95.239998,1.340095785978221
1968-01-22,95.239998,95.400002,93.550003,94.029999,0.23186296261630446
1968-01-23,94.029999,94.660004,92.879997,93.660004,0.15398501871925419
1968-01-24,93.660004,94.120003,92.449997,93.169998,0.08148869382432622
1968-01-25,93.169998,94.110001,91.959999,93.300003,20.05364079874124
1968-01-26,93.300003,94.339996,92.769997,93.449997,45.28851880630927
1968-01-29,93.449997,94.379997,92.709999,93.349998,31.873657511778077
1968-01-30,93.349998,93.709999,92.18,92.889999,8.556358119028118
1968-01-31,92.889999,93.260002,91.269997,92.239998,2.7894109121206725
1968-02-01,92.239998,93.139999,91.57,92.559998,41.56701885298077
1968-02-02,92.559998,93.440002,91.690002,92.269997,24.124591531197282
1968-02-05,92.269997,92.720001,91.239998,91.870003,11.181443830348272
1968-02-06,91.870003,92.519997,91.150002,91.900002,17.796782064003864
1968-02-07,91.900002,92.739998,91.480003,92.059998,54.190958332087725
1968-02-08,92.059998,92.400002,90.599998,90.900002,7.303575954956358
1968-02-09,90.900002,91,89.230003,89.860001,2.8625252026451022
1968-02-13,89.860001,90.459999,86.730003,89.07,1.4879600378977216
1968-02-14,89.07,90.599998,88.660004,90.139999,57.183081150800156
1968-02-15,90.300003,90.300003,90.300003,90.300003,63.37570349354412
1968-02-16,90.300003,90.620003,89.279999,89.959999,39.24992978862065
1968-02-19,89.959999,90.870003,89.419998,90.309998,65.94227951477762
1968-02-20,90.309998,91.339996,89.949997,91.239998,89.78777807263256
1968-02-21,91.239998,91.870003,90.540001,91.239998,89.78777807263256
1968-02-23,91.239998,91.800003,90.279999,90.889999,43.713927777684326
1968-02-26,90.889999,91.080002,89.669998,90.18,14.184120255136392
1968-02-27,90.18,90.910004,89.559998,90.529999,48.49013450944549
1968-02-28,90.529999,91.190002,89.709999,90.080002,23.91081668680242
1968-02-29,90.080002,90.239998,88.93,89.360001,9.119056985710102
1968-03-01,89.360001,89.82,88.580002,89.110001,6.378755732516893
1968-03-04,89.110001,89.330002,87.519997,87.919998,1.6521879982168741
1968-03-05,87.919998,88.720001,86.989998,87.720001,1.3227382091278486
1968-03-06,87.720001,89.760002,87.639999,89.260002,75.75997956205431
1968-03-07,89.260002,89.980003,88.440002,89.099998,65.49371118756247
1968-03-08,89.099998,89.57,88.230003,89.029999,58.55144340544137
1968-03-11,89.029999,90.559998,88.809998,90.129997,90.43076442180718
1968-03-12,90.129997,90.779999,89.389999,90.230003,91.60483224897114
1968-03-13,90.230003,90.709999,89.400002,90.029999,61.448903945768585
1968-03-14,89.75,89.75,87.809998,88.32,9.269523851994776
1968-03-15,88.32,89.75,87.610001,89.099998,48.87451105111458
1968-03-18,89.110001,91.089996,89.110001,89.589996,66.98253949969703
1968-03-19,89.589996,90.050003,88.610001,88.989998,35.8694206947298
1968-03-20,88.989998,89.650002,88.480003,88.980003,35.32278266912644
1968-03-21,88.980003,89.480003,88.050003,88.330002,11.844733783596382
1968-03-22,88.330002,89.139999,87.5,88.419998,25.547961225985844
1968-03-25,88.419998,88.879997,87.650002,88.330002,19.48904275310325
1968-03-26,88.330002,89.5,88.099998,88.93,80.65684117892455
1968-03-27,88.93,90.199997,88.879997,89.660004,93.20989896940274
1968-03-28,89.660004,90.400002,89.050003,89.57,80.35160747716685
1968-03-29,89.57,90.919998,89.209999,90.199997,93.29681585688488
1968-04-01,91.110001,93.550003,91.110001,92.480003,98.83802890677434
1968-04-02,92.480003,93.440002,91.389999,92.639999,98.95882441984585
1968-04-03,92.639999,95.129997,92.239998,93.470001,99.49909472214145
1968-04-04,93.470001,94.589996,92.629997,93.839996,99.65753111694784
1968-04-05,93.839996,94.510002,92.669998,93.290001,51.36044075359399
1968-04-08,93.290001,95.449997,93.110001,94.949997,87.60910093583067
1968-04-10,94.949997,97.110001,94.739998,95.669998,92.47433176818717
1968-04-11,95.669998,96.93,94.809998,96.529999,96.11675875557835
1968-04-15,96.529999,97.360001,95.330002,96.589996,96.36241060392473
1968-04-16,96.589996,97.540001,95.720001,96.620003,96.5788896128069
1968-04-17,96.620003,97.400002,95.760002,96.809998,98.04911395165482
1968-04-18,96.809998,97.889999,96.120003,97.080002,99.12179482192714
1968-04-19,97.080002,97.080002,95.150002,95.849998,16.493848609568047
